identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
2658609576455017096,user,Royaume-Uni,en,6,8,488,0,0,0.0,0,0,F,2,mrs,True,False,True,True,292,3196,106.53,8.88,gb
6939140645577033232,user,Royaume-Uni,en,4,8,68,0,0,0.0,1,0,F,2,mrs,True,False,True,True,111,3196,106.53,8.88,gb
2930025052973459292,user,Etats-Unis,en,3,8,22,0,0,0.0,5,1,F,2,mrs,False,False,False,True,113,3196,106.53,8.88,us
8216392575401062522,user,Etats-Unis,en,3,8,0,0,0,0.0,7,0,F,2,mrs,False,False,False,True,670,3196,106.53,8.88,us
-7254794918649581071,user,Etats-Unis,en,3,8,4,0,0,0.0,2,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-2766918020945966107,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,250,3196,106.53,8.88,us
-578090016053161321,user,Canada,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,ca
-5751426958851981148,user,Australie,en,3,8,4,0,0,0.0,1,0,F,2,mrs,False,False,False,True,212,3196,106.53,8.88,au
7257941990437987112,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,it
6155463921111084320,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-3564412295616887978,user,France,fr,3,2,32,0,1,0.0,11,0,F,2,mrs,True,False,True,False,25,3196,106.53,8.88,fr
-1636384751289288242,user,Royaume-Uni,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,435,3196,106.53,8.88,gb
-322767852190155534,user,France,fr,3,8,8,0,0,0.0,0,0,F,2,mrs,True,False,True,True,11,3196,106.53,8.88,fr
5649825003702896231,user,Etats-Unis,en,3,9,12,0,0,0.0,1,0,F,2,mrs,False,False,False,True,44,3196,106.53,8.88,us
-5398430653794137821,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-1692188981642210034,user,France,fr,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr
-1776891722128044363,user,Etats-Unis,en,3,8,2,0,0,0.0,2,0,F,2,mrs,True,True,False,True,694,3196,106.53,8.88,us
659929022047499863,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,542,3196,106.53,8.88,us
2490576022239879919,user,Etats-Unis,en,3,8,4,0,0,0.0,3,0,F,3,miss,False,False,False,True,17,3196,106.53,8.88,us
-4802041795051754808,user,Allemagne,de,3,8,11,0,0,0.0,0,0,F,2,mrs,True,False,True,True,504,3196,106.53,8.88,de
-2957997031333457513,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
7265512715821238788,user,France,fr,8,8,36,3,2,0.0,0,0,F,2,mrs,True,False,True,False,475,3196,106.53,8.88,fr
2103315184115875871,user,Etats-Unis,en,3,9,10,0,0,0.0,0,1,F,2,mrs,True,False,True,True,427,3196,106.53,8.88,us
-1662086920878825588,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,gb
-9064067071121784447,user,Hong Kong,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,124,3196,106.53,8.88,hk
-2074065725587880799,user,Pays-Bas,en,3,8,0,0,0,0.0,4,0,F,2,mrs,True,False,True,True,679,3196,106.53,8.88,nl
4598836225308870664,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,439,3196,106.53,8.88,us
-4473060779283831197,user,Etats-Unis,en,5,8,12,0,0,0.0,3,0,F,2,mrs,False,False,False,False,580,3196,106.53,8.88,us
869652874008410280,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
2065716865313109223,user,Finlande,en,3,8,1,0,0,0.0,3,0,M,1,mr,True,False,True,True,198,3196,106.53,8.88,fi
-3073467941177002681,user,Hong Kong,en,3,8,27,0,0,0.0,6,0,F,2,mrs,False,False,False,True,11,3196,106.53,8.88,hk
9199973001372419111,user,Canada,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,342,3196,106.53,8.88,ca
-1061484155949908774,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
3865609914495686312,user,Etats-Unis,en,3,11,1,0,0,0.0,4,0,F,2,mrs,False,False,False,True,632,3196,106.53,8.88,us
7358995425283554898,user,Royaume-Uni,en,5,8,0,0,1,0.0,0,0,F,2,mrs,False,False,False,True,418,3196,106.53,8.88,gb
-375563923441457837,user,Etats-Unis,en,3,8,7,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,3196,106.53,8.88,us
-3354699166778921051,user,Etats-Unis,en,3,8,35,0,0,0.0,0,1,F,2,mrs,True,True,False,True,694,3196,106.53,8.88,us
4165617157144559654,user,Australie,en,7,8,1,0,0,0.0,0,7,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,au
-1227867562032345812,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
8053921841072721662,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
849811825180625011,user,Etats-Unis,en,3,8,8,0,0,0.0,0,0,F,2,mrs,False,False,False,True,258,3196,106.53,8.88,us
1129861785027505505,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,619,3196,106.53,8.88,us
-5908182978893405846,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,182,3196,106.53,8.88,us
266227437237117893,user,Taiwan,en,3,8,3,0,0,0.0,42,0,F,2,mrs,True,True,False,True,159,3196,106.53,8.88,tw
5503485495304010487,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,3,miss,False,False,False,True,315,3196,106.53,8.88,us
-5286344448828056400,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-4032495729921310358,user,Australie,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,700,3196,106.53,8.88,au
700394398787793133,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,196,3196,106.53,8.88,us
5614240895928325549,user,France,fr,3,8,15,0,0,0.0,1,0,F,2,mrs,True,True,False,True,12,3196,106.53,8.88,fr
5576097217460946213,user,Norvège,en,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,302,3196,106.53,8.88,no
-5592956096166637468,user,Etats-Unis,en,4,8,2,0,0,0.0,2,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
714560422899020772,user,Hong Kong,en,5,9,61,0,0,0.0,16,12,F,2,mrs,False,False,False,False,132,3196,106.53,8.88,hk
-1625911111614942631,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,698,3196,106.53,8.88,us
15268033876981382,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
2673709243621696655,user,Espagne,es,3,8,40,0,0,0.0,0,0,F,2,mrs,True,False,True,True,625,3196,106.53,8.88,es
5096623612306656961,user,Etats-Unis,en,8,9,13,0,0,0.0,0,2,M,1,mr,True,True,False,True,150,3196,106.53,8.88,us
7874775981499413857,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,605,3196,106.53,8.88,us
-937408748729538013,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,685,3196,106.53,8.88,us
9120299123444141506,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,M,1,mr,False,False,False,True,700,3196,106.53,8.88,us
1831336691260003562,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,670,3196,106.53,8.88,gb
7942744340246221935,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,True,False,True,653,3196,106.53,8.88,us
-2280869549600784103,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-1766671518215199803,user,Espagne,en,3,8,0,0,0,0.0,3,0,F,2,mrs,True,False,True,True,349,3196,106.53,8.88,es
-6635076721001289144,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,520,3196,106.53,8.88,us
5506913049062159923,user,Etats-Unis,en,3,8,16,0,0,0.0,3,0,F,2,mrs,True,False,True,True,395,3196,106.53,8.88,us
2195893047187819114,user,Etats-Unis,en,3,9,2,0,0,0.0,2,0,M,1,mr,True,False,True,True,493,3196,106.53,8.88,us
1103201914547549728,user,Etats-Unis,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
8497053867721644441,user,Canada,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,ca
7069298748563521184,user,Canada,en,3,9,31,0,0,0.0,1,0,F,2,mrs,False,False,False,True,12,3196,106.53,8.88,ca
-1917438329237342617,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,696,3196,106.53,8.88,us
-3473112141869564039,user,Etats-Unis,en,3,8,170,0,0,0.0,7,0,F,2,mrs,False,False,False,True,665,3196,106.53,8.88,us
2505467398193225017,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-4285140609395729853,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,244,3196,106.53,8.88,gb
9010238043288609648,user,Etats-Unis,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-620574179252036081,user,Cambodge,en,9,9,16,0,0,0.0,24,39,M,1,mr,True,False,True,True,22,3196,106.53,8.88,kh
5527101537563552396,user,Etats-Unis,en,24,8,1590,0,0,0.0,0,0,M,1,mr,True,False,True,True,596,3196,106.53,8.88,us
7504583958662350968,user,Etats-Unis,en,3,8,13,0,0,0.0,4,0,F,2,mrs,True,False,True,True,41,3196,106.53,8.88,us
-6240679720573590953,user,Etats-Unis,en,4,8,0,0,0,0.0,1,1,M,1,mr,True,False,True,True,147,3196,106.53,8.88,us
6353029150243032613,user,Etats-Unis,en,3,9,25,0,0,0.0,1,10,F,2,mrs,True,True,False,True,13,3196,106.53,8.88,us
-6408924066969525334,user,Etats-Unis,en,4,11,4,0,0,0.0,9,0,F,3,miss,True,True,False,True,575,3196,106.53,8.88,us
-1643366461567291226,user,Canada,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,ca
5563141122345692430,user,Japon,en,6,8,180,0,0,0.0,1,8,M,1,mr,True,False,True,True,14,3196,106.53,8.88,jp
-6832803750280467657,user,Espagne,es,3,8,4,0,0,0.0,1,0,F,2,mrs,False,False,False,True,661,3196,106.53,8.88,es
-2502299620329504291,user,Etats-Unis,en,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,520,3196,106.53,8.88,us
7794637529225460790,user,Mexique,es,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,688,3196,106.53,8.88,mx
1750437769542546067,user,Etats-Unis,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
4035773055566153166,user,Etats-Unis,en,3,8,7,0,0,0.0,6,0,F,2,mrs,True,False,True,False,186,3196,106.53,8.88,us
-7315523283801067238,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,us
-550152922703796598,user,Etats-Unis,en,4,8,0,1,0,0.0,0,0,F,3,miss,False,False,False,True,244,3196,106.53,8.88,us
533284020751544814,user,Etats-Unis,en,5,8,22,0,0,0.0,0,0,F,2,mrs,True,False,True,False,21,3196,106.53,8.88,us
-1369091998264054673,user,Etats-Unis,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,690,3196,106.53,8.88,us
-3424355949514696823,user,Etats-Unis,en,5,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,135,3196,106.53,8.88,us
-8164715810883664884,user,France,fr,10,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,15,3196,106.53,8.88,fr
4792041714220185942,user,France,fr,4,8,45,0,0,0.0,0,0,M,1,mr,True,True,False,True,685,3196,106.53,8.88,fr
-5081669239973591305,user,Etats-Unis,en,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-2178737610901564644,user,Etats-Unis,en,8,8,16,0,0,0.0,0,2,F,2,mrs,True,False,True,True,81,3196,106.53,8.88,us
-124907469620988606,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,3196,106.53,8.88,us
-2666420762072685328,user,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,700,3196,106.53,8.88,de
-467261254692151751,user,Etats-Unis,en,3,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,689,3196,106.53,8.88,us
5084285320700086919,user,Hong Kong,en,3,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,11,3196,106.53,8.88,hk
-1147697220616832044,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,11,3196,106.53,8.88,us
6242039380090021572,user,France,fr,3,8,0,0,0,0.0,10,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr
-4515561222986680456,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-6851586100956793411,user,France,fr,3,8,0,0,0,0.0,1,0,M,1,mr,True,True,False,True,690,3196,106.53,8.88,fr
7187548043514637062,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
2826466708994882698,user,Chine,en,3,8,4,0,0,0.0,2,0,F,2,mrs,True,False,True,True,695,3196,106.53,8.88,cn
4219273240185745273,user,France,fr,4,9,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr
7261534483523420119,user,Belgique,fr,8,8,0,0,1,0.0,0,0,F,2,mrs,True,False,True,True,441,3196,106.53,8.88,be
3781361776835856019,user,Etats-Unis,en,5,9,3,0,0,0.0,0,1,F,2,mrs,False,False,False,False,505,3196,106.53,8.88,us
8020690558360949069,user,Etats-Unis,en,3,8,16,0,0,0.0,9,0,F,2,mrs,False,False,False,True,13,3196,106.53,8.88,us
-8176235905429725291,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-5081141608768339874,user,Israel,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,il
8008675196452284357,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
-4322464227728985274,user,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,700,3196,106.53,8.88,de
479646552031915133,user,Autriche,de,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,at
5516249971536303756,user,Allemagne,de,3,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,439,3196,106.53,8.88,de
-4547636280940787373,user,France,fr,3,8,1,0,0,0.0,1,1,F,2,mrs,False,False,False,True,140,3196,106.53,8.88,fr
1422876649795611981,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
8924144454907992343,user,Canada,en,3,8,0,0,0,0.0,42,0,F,2,mrs,False,False,False,True,34,3196,106.53,8.88,ca
-4602502583319426089,user,Italie,it,3,8,12,0,0,0.0,0,0,M,1,mr,True,False,True,True,338,3196,106.53,8.88,it
-8696650907296711516,user,Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,665,3196,106.53,8.88,ca
4613704360645441772,user,Espagne,es,3,9,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,es
3077433259169350372,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3196,106.53,8.88,fr
8153901670889164042,user,Bulgarie,en,10,8,0,11,9,88.0,0,0,F,3,miss,False,False,False,True,35,3196,106.53,8.88,bg
-2309454545733239043,user,Etats-Unis,en,11,8,12,0,0,0.0,1,1,M,1,mr,False,False,False,True,411,3196,106.53,8.88,us
8394206041216627140,user,Australie,en,7,12,6,0,0,0.0,36,3,F,2,mrs,True,True,False,True,114,3196,106.53,8.88,au
-8535552600637241287,user,Italie,en,3,8,9,0,0,0.0,1,1,F,2,mrs,False,False,False,True,13,3196,106.53,8.88,it
613252451389983333,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,192,3196,106.53,8.88,us
-9053035822109818399,user,Pays-Bas,en,4,9,5,0,0,0.0,0,1,F,2,mrs,True,False,True,True,483,3196,106.53,8.88,nl
8555286103239120520,user,Etats-Unis,en,7,12,34,0,0,0.0,6,2,F,2,mrs,False,False,False,False,446,3196,106.53,8.88,us
-8521278205169172907,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,692,3196,106.53,8.88,fr
6632377483130985214,user,Etats-Unis,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,233,3196,106.53,8.88,us
1087408723520206171,user,Chine,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3196,106.53,8.88,cn
6511244350604950266,user,Hong Kong,en,3,8,0,1,2,0.0,12,0,F,3,miss,True,False,True,True,11,3196,106.53,8.88,hk
-8324058508537736829,user,France,fr,6,8,0,1,0,0.0,0,0,F,2,mrs,True,False,True,True,205,3196,106.53,8.88,fr
826620707384995124,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,679,3196,106.53,8.88,it
3099621925375310835,user,Hong Kong,en,4,9,2,0,0,0.0,29,0,F,2,mrs,False,False,False,True,13,3196,106.53,8.88,hk
-711269885464821554,user,France,fr,3,8,6,0,0,0.0,0,0,M,1,mr,True,False,True,True,692,3196,106.53,8.88,fr
-6067795568186023089,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,127,3196,106.53,8.88,fr
-169763717879239880,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,659,3196,106.53,8.88,de
-8786967256511107187,user,Etats-Unis,en,4,9,2,0,0,0.0,0,0,M,1,mr,False,False,False,True,34,3196,106.53,8.88,us
-4923322425610517043,user,Allemagne,de,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,414,3196,106.53,8.88,de
-6598094417438180643,user,Etats-Unis,en,3,9,36,0,0,0.0,19,0,F,2,mrs,False,False,False,True,583,3196,106.53,8.88,us
8139718930101073929,user,Espagne,es,3,8,1,0,0,0.0,7,1,F,2,mrs,False,False,False,True,15,3196,106.53,8.88,es
4824525181377421776,user,Australie,en,3,8,47,0,0,0.0,63,0,F,2,mrs,True,False,True,True,32,3196,106.53,8.88,au
5940210644645611974,user,Hongrie,en,3,8,33,0,0,0.0,37,3,F,2,mrs,False,False,False,True,132,3196,106.53,8.88,hu
6244534898636325925,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,us
1745662729304057635,user,Allemagne,de,3,8,7,0,0,0.0,5,0,F,2,mrs,False,False,False,True,362,3196,106.53,8.88,de
-3999953273348034679,user,Royaume-Uni,en,3,8,25,0,0,0.0,3,0,F,2,mrs,True,False,True,True,13,3196,106.53,8.88,gb
-8778859874585591498,user,Etats-Unis,en,3,9,80,0,0,0.0,12,1,F,2,mrs,True,True,False,True,280,3196,106.53,8.88,us
-8666027451348032356,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr
8255767819920857607,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,356,3196,106.53,8.88,fr
8597070468803159416,user,France,fr,3,8,1,0,0,0.0,4,0,F,2,mrs,False,False,False,True,233,3196,106.53,8.88,fr
-7471310025768168181,user,Etats-Unis,en,4,9,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,699,3196,106.53,8.88,us
-8255039854925752376,user,Allemagne,de,3,8,9,0,0,0.0,2,0,F,2,mrs,True,False,True,True,612,3196,106.53,8.88,de
-2491938887127208654,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,367,3196,106.53,8.88,fr
-8508420005880518992,user,Etats-Unis,en,3,8,6,0,0,0.0,1,0,F,2,mrs,True,False,True,True,31,3196,106.53,8.88,us
-1952759273266204352,user,France,fr,3,10,1,0,0,0.0,6,0,F,2,mrs,False,False,False,True,245,3196,106.53,8.88,fr
-1292340897028035872,user,Chypre,en,12,8,1,8,10,90.0,3,0,F,2,mrs,False,False,False,True,12,3196,106.53,8.88,cy
-790650799171217184,user,France,fr,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,271,3196,106.53,8.88,fr
9187045180088985263,user,Italie,en,4,8,58,2,1,0.0,11,9,F,2,mrs,False,False,False,False,11,3196,106.53,8.88,it
2605511856733568822,user,Australie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,71,3196,106.53,8.88,au
537401786432198281,user,Kenya,en,3,8,1,0,0,0.0,2,0,F,2,mrs,True,False,True,True,452,3196,106.53,8.88,ke
-6254373021758125850,user,France,fr,5,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,18,3196,106.53,8.88,fr
-5317027812462540045,user,Australie,en,6,9,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,48,3196,106.53,8.88,au
6279416319068140646,user,France,fr,3,8,5,0,0,0.0,7,3,F,2,mrs,True,False,True,True,31,3196,106.53,8.88,fr
-8784217269549316283,user,Italie,it,4,8,2,0,0,0.0,1,0,F,2,mrs,True,False,True,False,11,3196,106.53,8.88,it
-1917523518462224172,user,Suède,en,3,8,13,0,0,0.0,0,0,M,1,mr,True,True,True,True,625,3196,106.53,8.88,se
-4279771098830041853,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,3196,106.53,8.88,us
2740657519443739437,user,Autriche,de,3,8,0,0,0,0.0,4,0,M,1,mr,False,False,False,True,632,3196,106.53,8.88,at
7422600174073943355,user,France,fr,4,9,0,0,1,0.0,0,0,M,1,mr,True,False,True,True,331,3196,106.53,8.88,fr
-4630139439887667234,user,Allemagne,de,4,8,31,0,0,0.0,92,2,F,2,mrs,True,False,True,True,15,3196,106.53,8.88,de
7487176769979743449,user,Etats-Unis,en,3,8,5,0,0,0.0,13,4,F,2,mrs,True,False,True,True,269,3196,106.53,8.88,us
2491428081147197755,user,Suède,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,240,3196,106.53,8.88,se
-5035810248069677213,user,Italie,it,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,687,3196,106.53,8.88,it
5474788482587873639,user,République tchèque,en,4,8,5,0,0,0.0,13,2,F,2,mrs,False,False,False,True,40,3196,106.53,8.88,cz
-4400481022915090313,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,689,3196,106.53,8.88,us
8111991887284689588,user,Belgique,en,4,11,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,142,3196,106.53,8.88,be
-3264248826959392061,user,Allemagne,de,3,8,43,0,0,0.0,6,5,F,2,mrs,True,False,True,True,29,3196,106.53,8.88,de
-7277701737679643251,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,True,True,False,True,700,3196,106.53,8.88,fr
-8020514788410558910,user,Australie,en,3,8,0,0,0,0.0,24,0,F,2,mrs,True,False,True,True,696,3196,106.53,8.88,au
8186991723652340871,user,Allemagne,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,352,3196,106.53,8.88,de
6531748712630656054,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,19,3196,106.53,8.88,fr
4956974904888608902,user,Australie,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,524,3196,106.53,8.88,au
8553283780543572063,user,Italie,it,3,8,1,0,0,0.0,1,2,M,1,mr,False,False,False,True,185,3196,106.53,8.88,it
5846554258184920131,user,Australie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,False,True,True,259,3196,106.53,8.88,au
339417325471608360,user,Bulgarie,en,3,8,1,0,0,0.0,5,0,F,2,mrs,False,False,False,True,35,3196,106.53,8.88,bg
-6944086917713140960,user,Espagne,es,3,8,6,0,0,0.0,0,0,F,2,mrs,True,True,False,False,17,3196,106.53,8.88,es
1493767709067284157,user,France,fr,4,8,0,0,1,0.0,0,0,M,1,mr,False,False,False,True,407,3196,106.53,8.88,fr
3515785301033672439,user,Chine,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,38,3196,106.53,8.88,cn
5325272902413041730,user,France,fr,3,8,0,0,1,0.0,0,0,M,1,mr,False,False,False,True,621,3196,106.53,8.88,fr
-2468557033718310447,user,Royaume-Uni,en,3,8,9,0,0,0.0,0,0,F,2,mrs,False,False,False,True,186,3196,106.53,8.88,gb
-6020589886635553441,user,Danemark,en,8,9,2,0,0,0.0,11,2,F,2,mrs,True,False,True,False,209,3196,106.53,8.88,dk
1636010673679852873,user,Bulgarie,en,6,8,293,1,0,0.0,20,0,F,2,mrs,True,True,False,False,11,3196,106.53,8.88,bg
7320587716852025266,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,651,3196,106.53,8.88,it
-7103033943776975371,user,France,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,61,3196,106.53,8.88,fr
3046474085467897485,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,True,True,False,True,686,3196,106.53,8.88,us
7312485855337867703,user,Italie,it,18,10,75,9,7,100.0,49,3,F,2,mrs,True,False,True,True,11,3196,106.53,8.88,it
741761492261201608,user,Espagne,es,3,8,9,0,0,0.0,3,0,F,2,mrs,False,False,False,True,377,3196,106.53,8.88,es
-1746392808650593025,user,Turquie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,397,3196,106.53,8.88,tr
1398224096853334194,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr
4221217102024644701,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3196,106.53,8.88,fr
7092591895154545429,user,Espagne,es,13,15,40,0,0,0.0,0,0,F,2,mrs,True,False,True,False,372,3196,106.53,8.88,es
-1096558837393507232,user,Belgique,fr,3,8,2,0,0,0.0,0,0,M,1,mr,False,False,False,True,700,3196,106.53,8.88,be
